"Cruise_Name","cruise","dive_number","Dive_ID","start_date_time_UTC","end_date_time_UTC","Annotation_ID","Annotation_Source","creator","modifier","modified_date_UTC","Comment","To_Be_Reviewed","positive_reviews","total_reviews","Geoform","Geoform_Origin","Geoform_Type","annotation_type","Taxon_Path","Taxonomy","Taxon","Kingdom","Phylum","Subphylum","Superfamily","Family","Subfamily","Superclass","Class","Superorder","Order","Genus","Species","ROV1_tempC","ROV1_tempC_time","ROV1_tempC_SBE","ROV1_tempC_SBE_time","ROV1_lat_dd","ROV1_lon_dd","ROV1_O2_mgL","ROV1_O2_mgL_time","ROV1_S_psu_time","ROV1_S_psu","ROV1_t_FTU","ROV1_t_FTU_time","ROV1_depth_m","ROV1_depth_m_time"
"NOAA OER Mid and Southeast US (EX1806)","EX1806","07","1283",2018-06-21 21:39:12,2018-06-21 21:39:12,"1606924","SeaScribe","scott_france","lauren_walling",2018-12-03 20:55:12,"Cnidaria Anthozoa Octocorallia Alcyonacea: Nephtheidae","false","","","","","","biological","Biota / Animalia / Cnidaria / Anthozoa / Malacalcyonacea / Nephtheidae ","WoRMS","Nephtheidae","Animalia","Cnidaria","","","Nephtheidae","","","Anthozoa","","Malacalcyonacea",NA,"","",NA,"8.43585",2018-06-21 21:39:12,"31.770465","-77.364396","4.66163",2018-06-21 21:39:12,2018-06-21 21:39:12,"35.12859","",NA,"791.7895",2018-06-21 21:39:12
"NOAA OER Mid and Southeast US (EX1806)","EX1806","07","1283",2018-06-21 21:44:05,2018-06-21 21:44:05,"1606934","SeaScribe","lauren_walling","lauren_walling",2018-06-21 21:44:08,"Porifera Hexactinellida:","false","","","","","","biological","Biota / Animalia / Porifera / Hexactinellida ","WoRMS","Hexactinellida","Animalia","Porifera","","",NA,"","","Hexactinellida","",NA,NA,"","",NA,"8.30315",2018-06-21 21:44:05,"31.770336","-77.364322","4.77863",2018-06-21 21:44:05,2018-06-21 21:44:05,"35.12932","",NA,"784.0893",2018-06-21 21:44:05
"NOAA OER Mid and Southeast US (EX1806)","EX1806","07","1283",2018-06-21 21:44:38,2018-06-21 21:44:38,"1606944","SeaScribe","scott_france","scott_france",2018-06-21 21:46:03,"Cnidaria Anthozoa Octocorallia Alcyonacea: Anthothelidae?","false","","","","","","biological","Biota / Animalia / Cnidaria / Anthozoa / Malacalcyonacea / Alcyoniidae / Anthothela","WoRMS","Anthothela","Animalia","Cnidaria","","","Alcyoniidae","","","Anthozoa","","Malacalcyonacea","Anthothela","","",NA,"8.26461",2018-06-21 21:44:38,"31.770306","-77.36428","4.82506",2018-06-21 21:44:38,2018-06-21 21:44:38,"35.1282","",NA,"784.1375",2018-06-21 21:44:38
"NOAA OER Mid and Southeast US (EX1806)","EX1806","07","1283",2018-06-21 21:46:34,2018-06-21 21:46:34,"1606954","SeaScribe","scott_france","lauren_walling",2018-12-03 21:04:55,"Arthropoda Crustacea Malacostraca Decapoda Pleocyemata Paguroidea: on Anthothelidae","false","","","","","","biological","Biota / Animalia / Arthropoda / Malacostraca / Decapoda ","WoRMS","Paguroidea","Animalia","Arthropoda","","",NA,"","","Malacostraca","","Decapoda",NA,"","",NA,"8.25272",2018-06-21 21:46:33,"31.7703","-77.364331","4.81947",2018-06-21 21:46:33,2018-06-21 21:46:33,"35.12611","",NA,"784.4124",2018-06-21 21:46:33
"NOAA OER Mid and Southeast US (EX1806)","EX1806","07","1283",2018-06-21 21:48:24,2018-06-21 21:48:24,"1606964","SeaScribe","lauren_walling","lauren_walling",2018-12-03 21:06:32,"Echinodermata Ophiuroidea: many","false","","","","","","biological","Biota / Animalia / Echinodermata / Ophiuroidea ","WoRMS","Ophiuroidea","Animalia","Echinodermata","","",NA,"","","Ophiuroidea","",NA,NA,"","",NA,"8.34281",2018-06-21 21:48:23,"31.770268","-77.364352","4.75858",2018-06-21 21:48:23,2018-06-21 21:48:23,"35.12742","",NA,"784.5758",2018-06-21 21:48:23
"NOAA OER Mid and Southeast US (EX1806)","EX1806","07","1283",2018-06-21 21:49:20,2018-06-21 21:49:20,"1606974","SeaScribe","scott_france","scott_france",2018-06-21 21:49:40,"Cnidaria Anthozoa Octocorallia Alcyonacea: Nephtheidae lots","false","","","","","","biological","Biota / Animalia / Cnidaria / Anthozoa / Malacalcyonacea / Nephtheidae ","WoRMS","Nephtheidae","Animalia","Cnidaria","","","Nephtheidae","","","Anthozoa","","Malacalcyonacea",NA,"","",NA,"8.3444",2018-06-21 21:49:20,"31.770238","-77.364387","4.7309",2018-06-21 21:49:20,2018-06-21 21:49:20,"35.13035","",NA,"784.5302",2018-06-21 21:49:20
"NOAA OER Mid and Southeast US (EX1806)","EX1806","07","1283",2018-06-21 21:51:37,2018-06-21 21:51:37,"1606984","SeaScribe","scott_france","scott_france",2018-06-21 21:51:59,"Echinodermata Echinoidea:","false","","","","","","biological","Biota / Animalia / Echinodermata / Echinoidea ","WoRMS","Echinoidea","Animalia","Echinodermata","","",NA,"","","Echinoidea","",NA,NA,"","",NA,"8.19709",2018-06-21 21:51:37,"31.770216","-77.364393","4.86962",2018-06-21 21:51:37,2018-06-21 21:51:37,"35.12657","",NA,"785.0239",2018-06-21 21:51:37
"NOAA OER Mid and Southeast US (EX1806)","EX1806","07","1283",2018-06-21 21:54:10,2018-06-21 21:54:10,"1606994","SeaScribe","lauren_walling","lauren_walling",2018-06-21 21:54:24,"Echinodermata  Asteroidea:","false","","","","","","biological","Biota / Animalia / Echinodermata / Asteroidea ","WoRMS","Asteroidea","Animalia","Echinodermata","","",NA,"","","Asteroidea","",NA,NA,"","",NA,"8.49605",2018-06-21 21:54:09,"31.77023","-77.36439","4.68354",2018-06-21 21:54:09,2018-06-21 21:54:09,"35.15522","",NA,"782.9525",2018-06-21 21:54:09
"NOAA OER Mid and Southeast US (EX1806)","EX1806","07","1283",2018-06-21 21:58:43,2018-06-21 21:58:43,"5357160","SeaScribe","lauren_walling","lauren_walling",2018-12-03 21:15:30,"Start collection Cnidaria Anthozoa Hexacorallia Scleractinia:EX1806_DIVE07_SPEC03BIO","false","","","","","","biological","Biota / Animalia / Cnidaria / Anthozoa / Scleractinia ","WoRMS","Scleractinia","Animalia","Cnidaria","","",NA,"","","Anthozoa","","Scleractinia",NA,"","",NA,"8.37175",2018-06-21 21:58:42,"31.770276","-77.364377","4.76723",2018-06-21 21:58:42,2018-06-21 21:58:42,"35.13546","",NA,"783.4573",2018-06-21 21:58:42
"NOAA OER Mid and Southeast US (EX1806)","EX1806","07","1283",2018-06-21 21:59:35,2018-06-21 21:59:35,"1607004","SeaScribe","lauren_walling","lauren_walling",2018-06-21 21:59:37,"Arthropoda Crustacea Malacostraca Decapoda:","false","","","","","","biological","Biota / Animalia / Arthropoda / Malacostraca / Decapoda ","WoRMS","Decapoda","Animalia","Arthropoda","","",NA,"","","Malacostraca","","Decapoda",NA,"","",NA,"8.30171",2018-06-21 21:59:34,"31.770336","-77.364142","4.80099",2018-06-21 21:59:34,2018-06-21 21:59:34,"35.13177","",NA,"783.4101",2018-06-21 21:59:34
"NOAA OER Mid and Southeast US (EX1806)","EX1806","08","1293",2018-06-22 13:28:11,2018-06-22 13:28:11,"1608884","SeaScribe","matt_dornback","lauren_walling",2018-12-11 22:38:33,"Chordata Actinopterygii Elopmorpha Anguilliformes Synaphobranchidae:","false","","","","","","biological","Biota / Animalia / Chordata / Teleostei / Anguilliformes / Synaphobranchidae ","WoRMS","Synaphobranchidae","Animalia","Chordata","","","Synaphobranchidae","","","Teleostei","","Anguilliformes",NA,"","",NA,"4.46928",2018-06-22 13:28:10,"32.092974","-77.1595","7.79897",2018-06-22 13:28:10,2018-06-22 13:28:10,"35.00129","",NA,"994.1614",2018-06-22 13:28:10
"NOAA OER Mid and Southeast US (EX1806)","EX1806","08","1293",2018-06-22 13:28:52,2018-06-22 13:28:52,"1608894","SeaScribe","matt_dornback","matt_dornback",2018-06-22 13:29:06,"Cnidaria Anthozoa Hexacorallia Antipatharia:","false","","","","","","biological","Biota / Animalia / Cnidaria / Anthozoa / Antipatharia ","WoRMS","Antipatharia","Animalia","Cnidaria","","",NA,"","","Anthozoa","","Antipatharia",NA,"","",NA,"4.46765",2018-06-22 13:28:51,"32.092985","-77.159505","7.79245",2018-06-22 13:28:51,2018-06-22 13:28:51,"35.00091","",NA,"999.3491",2018-06-22 13:28:51
"NOAA OER Mid and Southeast US (EX1806)","EX1806","08","1293",2018-06-22 13:29:07,2018-06-22 13:29:07,"1608914","SeaScribe","matt_dornback","matt_dornback",2018-06-22 13:29:25,"Porifera Hexactinellida:","false","","","","","","biological","Biota / Animalia / Porifera / Hexactinellida ","WoRMS","Hexactinellida","Animalia","Porifera","","",NA,"","","Hexactinellida","",NA,NA,"","",NA,"4.4683",2018-06-22 13:29:06,"32.092977","-77.159492","7.79671",2018-06-22 13:29:06,2018-06-22 13:29:06,"35.00122","",NA,"1002.2199",2018-06-22 13:29:06
"NOAA OER Mid and Southeast US (EX1806)","EX1806","08","1293",2018-06-22 13:29:26,2018-06-22 13:29:26,"1608924","SeaScribe","matt_dornback","matt_dornback",2018-06-22 13:29:44,"Chordata Actinopterygii Elopmorpha Anguilliformes Synaphobranchidae:","false","","","","","","biological","Biota / Animalia / Chordata / Teleostei / Anguilliformes / Synaphobranchidae ","WoRMS","Synaphobranchidae","Animalia","Chordata","","","Synaphobranchidae","","","Teleostei","","Anguilliformes",NA,"","",NA,"4.47005",2018-06-22 13:29:25,"32.093","-77.159499","7.795680000000001",2018-06-22 13:29:25,2018-06-22 13:29:25,"35.00136","",NA,"1003.6005",2018-06-22 13:29:25
"NOAA OER Mid and Southeast US (EX1806)","EX1806","08","1293",2018-06-22 13:30:45,2018-06-22 13:30:45,"1608954","SeaScribe","matt_dornback","lauren_walling",2018-12-11 22:39:15,"Arthropoda Crustacea Malacostraca Decapoda Dendrobranchiata or Pleocyemata:","false","","","","","","biological","Biota / Animalia / Arthropoda / Malacostraca / Decapoda ","WoRMS","Decapoda","Animalia","Arthropoda","","",NA,"","","Malacostraca","","Decapoda",NA,"","",NA,"4.4748",2018-06-22 13:30:44,"32.093009","-77.159497","7.80025",2018-06-22 13:30:44,2018-06-22 13:30:44,"35.00104","",NA,"1005.6829",2018-06-22 13:30:44
"NOAA OER Mid and Southeast US (EX1806)","EX1806","08","1293",2018-06-22 13:31:35,2018-06-22 13:31:35,"1608994","SeaScribe","matt_dornback","matt_dornback",2018-06-22 13:31:47,"Chordata Actinopterygii Elopmorpha Anguilliformes Synaphobranchidae: x4","false","","","","","","biological","Biota / Animalia / Chordata / Teleostei / Anguilliformes / Synaphobranchidae ","WoRMS","Synaphobranchidae","Animalia","Chordata","","","Synaphobranchidae","","","Teleostei","","Anguilliformes",NA,"","",NA,"4.47136",2018-06-22 13:31:34,"32.092978","-77.159482","7.7862100000000005",2018-06-22 13:31:34,2018-06-22 13:31:34,"35.00136","",NA,"1005.2896",2018-06-22 13:31:34
"NOAA OER Mid and Southeast US (EX1806)","EX1806","08","1293",2018-06-22 13:32:17,2018-06-22 13:32:17,"1609004","SeaScribe","matt_dornback","matt_dornback",2018-06-22 13:32:47,"Arthropoda Crustacea Malacostraca Decapoda Dendrobranchiata or Pleocyemata:","false","","","","","","biological","Biota / Animalia / Arthropoda / Malacostraca / Decapoda ","WoRMS","Decapoda","Animalia","Arthropoda","","",NA,"","","Malacostraca","","Decapoda",NA,"","",NA,"4.47578",2018-06-22 13:32:16,"32.092946","-77.159491","7.79918",2018-06-22 13:32:16,2018-06-22 13:32:16,"35.00125","",NA,"1005.435",2018-06-22 13:32:16
"NOAA OER Mid and Southeast US (EX1806)","EX1806","08","1293",2018-06-22 13:32:48,2018-06-22 13:32:48,"1609024","SeaScribe","matt_dornback","matt_dornback",2018-06-22 13:33:25,"Cnidaria Anthozoa Octocorallia Alcyonacea Isididae:","false","","","","","","biological","Biota / Animalia / Cnidaria / Anthozoa / Scleralcyonacea / Keratoisididae ","WoRMS","Keratoisididae","Animalia","Cnidaria","","","Keratoisididae","","","Anthozoa","","Scleralcyonacea",NA,"","",NA,"4.47021",2018-06-22 13:32:48,"32.092941","-77.159508","7.7868699999999995",2018-06-22 13:32:48,2018-06-22 13:32:48,"35.00235","",NA,"1006.4376",2018-06-22 13:32:48
"NOAA OER Mid and Southeast US (EX1806)","EX1806","08","1293",2018-06-22 13:33:25,2018-06-22 13:33:25,"1609034","SeaScribe","matt_dornback","matt_dornback",2018-06-22 13:33:33,"Cnidaria Anthozoa Hexacorallia Antipatharia:","false","","","","","","biological","Biota / Animalia / Cnidaria / Anthozoa / Antipatharia ","WoRMS","Antipatharia","Animalia","Cnidaria","","",NA,"","","Anthozoa","","Antipatharia",NA,"","",NA,"4.46847",2018-06-22 13:33:25,"32.092921","-77.159481","7.79456",2018-06-22 13:33:25,2018-06-22 13:33:25,"35.00111","",NA,"1006.2148",2018-06-22 13:33:25
"NOAA OER Mid and Southeast US (EX1806)","EX1806","08","1293",2018-06-22 13:34:36,2018-06-22 13:34:36,"1609074","SeaScribe","matt_dornback","lauren_walling",2018-12-11 22:43:24,"Arthropoda Crustacea Malacostraca Decapoda Galatheoidea or Chirostyloidea: on Bathypathes","false","","","","","","biological","Biota / Animalia / Arthropoda / Malacostraca / Decapoda ","WoRMS","Anomura","Animalia","Arthropoda","","",NA,"","","Malacostraca","","Decapoda",NA,"","",NA,"4.47147",2018-06-22 13:34:36,"32.092961","-77.159482","7.801890000000001",2018-06-22 13:34:36,2018-06-22 13:34:36,"35.00129","",NA,"1005.1952",2018-06-22 13:34:36
"NOAA OER Mid and Southeast US (EX1806)","EX1806","08","1293",2018-06-22 13:45:19,2018-06-22 13:45:19,"1609274","SeaScribe","matt_dornback","lauren_walling",2018-12-11 22:57:54,"Echinodermata  Asteroidea:","false","","","","","","biological","Biota / Animalia / Echinodermata / Asteroidea ","WoRMS","Asteroidea","Animalia","Echinodermata","","",NA,"","","Asteroidea","",NA,NA,"","",NA,"4.46863",2018-06-22 13:45:19,"32.092956","-77.159517","7.786640000000001",2018-06-22 13:45:19,2018-06-22 13:45:19,"35.00104","",NA,"1004.9761",2018-06-22 13:45:19
"NOAA OER Mid and Southeast US (EX1806)","EX1806","08","1293",2018-06-22 13:45:27,2018-06-22 13:45:27,"1609284","SeaScribe","matt_dornback","lauren_walling",2018-12-11 23:00:19,"Porifera:","false","","","","","","biological","Biota / Animalia / Porifera ","WoRMS","Porifera","Animalia","Porifera","","",NA,"","",NA,"",NA,NA,"","",NA,"4.47087",2018-06-22 13:45:27,"32.092962","-77.159542","7.79593",2018-06-22 13:45:27,2018-06-22 13:45:27,"35.00072","",NA,"1004.7886",2018-06-22 13:45:27
"NOAA OER Mid and Southeast US (EX1806)","EX1806","08","1293",2018-06-22 13:47:31,2018-06-22 13:47:31,"1609314","SeaScribe","matt_dornback","lauren_walling",2018-12-11 23:00:36,"Cnidaria Anthozoa Hexacorallia Antipatharia: Parantipathes","false","","","","","","biological","Biota / Animalia / Cnidaria / Anthozoa / Antipatharia / Schizopathidae / Parantipathes","WoRMS","Parantipathes","Animalia","Cnidaria","","","Schizopathidae","","","Anthozoa","","Antipatharia","Parantipathes","","",NA,"4.46432",2018-06-22 13:47:31,"32.092929","-77.159572","7.790549999999999",2018-06-22 13:47:31,2018-06-22 13:47:31,"35.00109","",NA,"1004.2962",2018-06-22 13:47:31
"NOAA OER Mid and Southeast US (EX1806)","EX1806","08","1293",2018-06-22 13:49:40,2018-06-22 13:49:40,"1609344","SeaScribe","matt_dornback","matt_dornback",2018-06-22 13:50:04,"Chordata Actinopterygii Elopmorpha Anguilliformes Synaphobranchidae:","false","","","","","","biological","Biota / Animalia / Chordata / Teleostei / Anguilliformes / Synaphobranchidae ","WoRMS","Synaphobranchidae","Animalia","Chordata","","","Synaphobranchidae","","","Teleostei","","Anguilliformes",NA,"","",NA,"4.46737",2018-06-22 13:49:39,"32.092937","-77.159577","7.79836",2018-06-22 13:49:39,2018-06-22 13:49:39,"35.00121","",NA,"1004.1708",2018-06-22 13:49:39
"NOAA OER Mid and Southeast US (EX1806)","EX1806","08","1293",2018-06-22 13:50:11,2018-06-22 13:50:11,"1609354","SeaScribe","matt_dornback","matt_dornback",2018-06-22 13:50:22,"Porifera:","false","","","","","","biological","Biota / Animalia / Porifera ","WoRMS","Porifera","Animalia","Porifera","","",NA,"","",NA,"",NA,NA,"","",NA,"4.46541",2018-06-22 13:50:10,"32.092924","-77.159583","7.7899199999999995",2018-06-22 13:50:10,2018-06-22 13:50:10,"35.00084","",NA,"1004.1367",2018-06-22 13:50:10
"NOAA OER Mid and Southeast US (EX1806)","EX1806","08","1293",2018-06-22 13:50:28,2018-06-22 13:50:28,"1609384","SeaScribe","matt_dornback","matt_dornback",2018-06-22 13:51:35,"Cnidaria Anthozoa Octocorallia Alcyonacea:","false","","","","","","biological","Biota / Animalia / Cnidaria / Anthozoa ","WoRMS","Octocorallia","Animalia","Cnidaria","","",NA,"","","Anthozoa","",NA,NA,"","",NA,"4.4683",2018-06-22 13:50:27,"32.092976","-77.159591","7.792420000000001",2018-06-22 13:50:27,2018-06-22 13:50:27,"35.00148","",NA,"1003.768",2018-06-22 13:50:27
"NOAA OER Mid and Southeast US (EX1806)","EX1806","08","1293",2018-06-22 13:51:23,2018-06-22 13:51:23,"1609414","SeaScribe","matt_dornback","lauren_walling",2018-12-11 23:07:01,"Bryozoa","false","","","","","","biological","Biota ","WoRMS","Bryozoan",NA,NA,"","",NA,"","",NA,"",NA,NA,"","",NA,"4.4707",2018-06-22 13:51:22,"32.09297","-77.159625","7.789880000000001",2018-06-22 13:51:22,2018-06-22 13:51:22,"35.00182","",NA,"1003.6818",2018-06-22 13:51:22
"NOAA OER Mid and Southeast US (EX1806)","EX1806","08","1293",2018-06-22 13:53:42,2018-06-22 13:53:42,"1609444","SeaScribe","matt_dornback","lauren_walling",2018-12-11 23:09:40,"Chordata Actinopterygii Elopmorpha Anguilliformes Synaphobranchidae: x4","false","","","","","","biological","Biota / Animalia / Chordata / Teleostei / Anguilliformes / Synaphobranchidae ","WoRMS","Synaphobranchidae","Animalia","Chordata","","","Synaphobranchidae","","","Teleostei","","Anguilliformes",NA,"","",NA,"4.46334",2018-06-22 13:53:42,"32.092984","-77.159612","7.79879",2018-06-22 13:53:42,2018-06-22 13:53:42,"35.00181","",NA,"1003.7239",2018-06-22 13:53:42
"NOAA OER Mid and Southeast US (EX1806)","EX1806","08","1293",2018-06-22 13:56:44,2018-06-22 13:56:44,"1609464","SeaScribe","matt_dornback","matt_dornback",2018-06-22 13:57:22,"Start EX1806_DIVE08_SPEC02BIO: Bryozoan","false","","","","","","biological","Biota ","WoRMS","Bryozoan",NA,NA,"","",NA,"","",NA,"",NA,NA,"","",NA,"4.46606",2018-06-22 13:56:44,"32.092985","-77.159619","7.785960000000001",2018-06-22 13:56:44,2018-06-22 13:56:44,"35.00152","",NA,"1003.1916",2018-06-22 13:56:44
"NOAA OER Mid and Southeast US (EX1806)","EX1806","08","1293",2018-06-22 14:05:42,2018-06-22 14:05:42,"1561233","SeaScribe","stephanie_bush","lauren_walling",2018-12-11 23:17:05,"End EX1806_DIVE08_SPEC02BIO: Bryozoa","false","","","","","","biological","Biota ","WoRMS","Bryozoan",NA,NA,"","",NA,"","",NA,"",NA,NA,"","",NA,"4.47021",2018-06-22 14:05:42,"32.092969","-77.159633","7.78441",2018-06-22 14:05:42,2018-06-22 14:05:42,"35.00244","",NA,"1003.4775",2018-06-22 14:05:42
"NOAA OER Mid and Southeast US (EX1806)","EX1806","08","1293",2018-06-22 14:07:23,2018-06-22 14:07:23,"1609544","SeaScribe","matt_dornback","matt_dornback",2018-06-22 14:07:27,"Cnidaria Anthozoa Octocorallia Alcyonacea:","false","","","","","","biological","Biota / Animalia / Cnidaria / Anthozoa ","WoRMS","Octocorallia","Animalia","Cnidaria","","",NA,"","","Anthozoa","",NA,NA,"","",NA,"4.46623",2018-06-22 14:07:23,"32.092982","-77.159647","7.78875",2018-06-22 14:07:23,2018-06-22 14:07:23,"35.00131","",NA,"1003.5664",2018-06-22 14:07:23
"NOAA OER Mid and Southeast US (EX1806)","EX1806","08","1293",2018-06-22 14:07:50,2018-06-22 14:07:50,"1609564","SeaScribe","matt_dornback","matt_dornback",2018-06-22 14:07:57,"Chordata Actinopterygii Elopmorpha Anguilliformes Synaphobranchidae:","false","","","","","","biological","Biota / Animalia / Chordata / Teleostei / Anguilliformes / Synaphobranchidae ","WoRMS","Synaphobranchidae","Animalia","Chordata","","","Synaphobranchidae","","","Teleostei","","Anguilliformes",NA,"","",NA,"4.47354",2018-06-22 14:07:50,"32.092965","-77.159644","7.77173",2018-06-22 14:07:50,2018-06-22 14:07:50,"35.00405","",NA,"1003.3657",2018-06-22 14:07:50
"NOAA OER Mid and Southeast US (EX1806)","EX1806","08","1293",2018-06-22 14:07:58,2018-06-22 14:07:58,"1609574","SeaScribe","matt_dornback","matt_dornback",2018-06-22 14:08:04,"Cnidaria Anthozoa Hexacorallia Antipatharia:","false","","","","","","biological","Biota / Animalia / Cnidaria / Anthozoa / Antipatharia ","WoRMS","Antipatharia","Animalia","Cnidaria","","",NA,"","","Anthozoa","","Antipatharia",NA,"","",NA,"4.52363",2018-06-22 14:07:58,"32.093012","-77.159637","7.7832",2018-06-22 14:07:58,2018-06-22 14:07:58,"35.00096","",NA,"1002.9739",2018-06-22 14:07:58
"NOAA OER Mid and Southeast US (EX1806)","EX1806","08","1293",2018-06-22 14:08:05,2018-06-22 14:08:05,"1609594","SeaScribe","matt_dornback","matt_dornback",2018-06-22 14:08:32,"Bryozon: x3","false","","","","","","biological","Biota ","WoRMS","Bryozoan",NA,NA,"","",NA,"","",NA,"",NA,NA,"","",NA,"4.47229",2018-06-22 14:08:05,"32.093012","-77.159637","7.77242",2018-06-22 14:08:05,2018-06-22 14:08:05,"34.99975","",NA,"1002.7265",2018-06-22 14:08:05
"NOAA OER Mid and Southeast US (EX1806)","EX1806","08","1293",2018-06-22 14:08:37,2018-06-22 14:08:37,"1609614","SeaScribe","matt_dornback","lauren_walling",2018-12-11 23:21:53,"Chordata Actinopterygii Elopmorpha Anguilliformes Synaphobranchidae:","false","","","","","","biological","Biota / Animalia / Chordata / Teleostei / Anguilliformes / Synaphobranchidae ","WoRMS","Synaphobranchidae","Animalia","Chordata","","","Synaphobranchidae","","","Teleostei","","Anguilliformes",NA,"","",NA,"4.47005",2018-06-22 14:08:37,"32.093001","-77.159725","7.76795",2018-06-22 14:08:37,2018-06-22 14:08:37,"35.00114","",NA,"1001.5489",2018-06-22 14:08:37
"NOAA OER Mid and Southeast US (EX1806)","EX1806","08","1293",2018-06-22 14:08:53,2018-06-22 14:08:53,"1609634","SeaScribe","matt_dornback","matt_dornback",2018-06-22 14:09:25,"Chordata Actinopterygii Elopmorpha Anguilliformes Synaphobranchidae:","false","","","","","","biological","Biota / Animalia / Chordata / Teleostei / Anguilliformes / Synaphobranchidae ","WoRMS","Synaphobranchidae","Animalia","Chordata","","","Synaphobranchidae","","","Teleostei","","Anguilliformes",NA,"","",NA,"4.46928",2018-06-22 14:08:53,"32.092991","-77.159735","7.78472",2018-06-22 14:08:53,2018-06-22 14:08:53,"35.00123","",NA,"1001.4762",2018-06-22 14:08:53
